Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1397,905227050,50,RL,63.0,8375,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,ALQ,336.0,Unf,0.0,240.0,576.0,GasA,4,Y,SBrkr,864,486,0,1350,1.0,0.0,1,1,2,1,4,6,6,0,0,2Types,1973.0,1,3.0,627.0,3,3,N,0,0,0,0,0,0,0,MnPrv,None,0,6,2008,WD ,152400
877,907290090,20,RL,75.0,9750,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,1630.0,1630.0,GasA,5,Y,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2000.0,1,2.0,451.0,3,3,Y,74,234,0,0,0,0,0,No Fence,None,0,10,2009,WD ,213000
2477,531376050,60,RL,74.0,7632,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,784.0,784.0,GasA,5,Y,SBrkr,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2005.0,2,2.0,449.0,3,3,Y,100,77,0,0,0,0,0,No Fence,None,0,3,2006,WD ,184900
2871,909428110,190,RL,90.0,15750,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,2,BLQ,841.0,Unf,0.0,324.0,1165.0,GasA,3,Y,SBrkr,1336,0,0,1336,1.0,0.0,1,0,2,1,3,5,7,2,4,Attchd,1953.0,1,1.0,375.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,6,2006,WD ,157000
2489,532353030,20,RL,0.0,9240,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,BLQ,612.0,Unf,0.0,252.0,864.0,GasA,4,Y,SBrkr,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,6,1,3,Detchd,1972.0,1,2.0,576.0,3,3,Y,161,0,0,0,0,0,0,MnPrv,None,0,3,2006,WD ,144000
1655,527354050,20,RL,80.0,10400,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,3,3,CBlock,4,3,1,GLQ,903.0,Unf,0.0,356.0,1259.0,GasA,5,Y,SBrkr,1353,0,0,1353,1.0,0.0,2,0,2,1,3,5,7,1,3,Attchd,1979.0,2,2.0,478.0,3,3,Y,240,141,0,0,0,0,0,No Fence,None,0,8,2007,WD ,192350
1891,534401120,20,RL,80.0,8800,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,3,3,CBlock,3,3,1,BLQ,654.0,Unf,0.0,520.0,1174.0,GasA,5,Y,SBrkr,1200,0,0,1200,0.0,1.0,2,0,3,1,3,6,7,1,3,Attchd,1966.0,2,2.0,440.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,10,2007,CWD,163500
1419,906204150,60,RL,86.0,11839,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,PConc,4,3,1,GLQ,1085.0,Unf,0.0,390.0,1475.0,GasA,5,Y,SBrkr,1532,797,0,2329,1.0,0.0,2,1,4,1,4,10,7,1,5,Attchd,1990.0,1,2.0,514.0,3,3,Y,192,121,0,0,0,0,0,No Fence,None,0,5,2008,WD ,262280
1473,907405020,20,RL,70.0,9135,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4,3,3,GLQ,810.0,Unf,0.0,726.0,1536.0,GasA,5,Y,SBrkr,1536,0,0,1536,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2002.0,2,2.0,532.0,3,3,Y,192,74,0,0,0,0,0,No Fence,None,0,12,2008,WD ,214000
2868,909425120,20,RL,90.0,14115,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,1,ALQ,296.0,GLQ,547.0,230.0,1073.0,GasA,5,Y,SBrkr,1811,0,0,1811,0.0,0.0,1,0,2,1,5,6,7,1,4,Attchd,1956.0,3,2.0,470.0,3,3,Y,0,0,280,0,0,0,0,No Fence,None,0,7,2006,WD ,230000
1695,528108160,60,RL,109.0,14154,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5,4,1,Unf,0.0,Unf,0.0,1063.0,1063.0,GasA,5,Y,SBrkr,1071,1101,0,2172,0.0,0.0,2,1,3,1,4,9,7,1,4,Attchd,2006.0,2,3.0,947.0,3,3,Y,192,62,0,0,0,0,0,No Fence,None,0,8,2007,New,280000
2244,911128010,20,C (all),65.0,6565,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,GLQ,967.0,Unf,0.0,106.0,1073.0,GasA,4,Y,FuseA,1073,0,0,1073,1.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1985.0,1,2.0,720.0,3,3,Y,0,444,0,0,0,0,0,No Fence,None,0,8,2007,WD ,140000
169,535477020,60,RL,70.0,7700,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,756.0,756.0,GasA,3,Y,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,7,1,3,Attchd,1966.0,1,2.0,442.0,3,3,Y,0,124,216,0,0,0,0,No Fence,None,0,6,2010,WD ,155000
2670,902456015,50,C (all),63.0,4761,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,2,1,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,2,N,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,2,5,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,N,0,0,105,0,0,0,0,No Fence,None,0,10,2006,ConLD,64500
247,906204230,60,RL,87.0,12361,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,4,4,PConc,4,3,1,GLQ,860.0,Unf,0.0,86.0,946.0,GasA,5,Y,SBrkr,964,838,0,1802,0.0,1.0,2,1,3,1,4,8,7,1,4,2Types,2000.0,2,4.0,1017.0,3,3,Y,450,92,0,0,0,0,0,No Fence,None,0,5,2010,WD ,218000
2137,907200250,80,RL,72.0,9720,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,3,3,CBlock,3,5,3,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,3,Y,SBrkr,1009,0,0,1009,0.0,0.0,2,0,3,1,3,6,7,1,2,Detchd,1977.0,1,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,160000
1794,528456190,20,FV,72.0,8640,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,24.0,Unf,0.0,1314.0,1338.0,GasA,5,Y,SBrkr,1338,0,0,1338,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2007.0,2,2.0,598.0,3,3,Y,0,141,0,0,0,0,0,No Fence,None,0,11,2007,New,208900
1498,908154080,20,RL,123.0,47007,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,3,Y,SBrkr,3820,0,0,3820,0.0,0.0,3,1,5,1,5,11,7,2,4,Attchd,1959.0,1,2.0,624.0,3,3,Y,0,372,0,0,0,0,0,No Fence,None,0,7,2008,WD ,284700
1164,533212140,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0.0,Unf,0.0,689.0,689.0,GasA,5,Y,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,7,0,0,Detchd,2007.0,1,2.0,540.0,3,3,Y,0,102,0,0,0,0,0,No Fence,None,0,3,2008,WD ,146000
1179,533250050,120,RL,38.0,14963,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,GLQ,786.0,Unf,0.0,474.0,1260.0,GasA,5,Y,SBrkr,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,7,2,4,Attchd,1996.0,3,2.0,500.0,3,3,Y,120,30,0,0,224,0,0,No Fence,None,0,12,2008,WD ,245500
1340,903228090,45,RM,50.0,5000,Pave,No Alley Access,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,992.0,992.0,GasA,5,Y,SBrkr,1013,0,0,1013,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1926.0,1,1.0,160.0,2,3,Y,0,0,101,0,0,0,0,No Fence,None,0,4,2008,WD ,113000
436,528116010,20,RL,129.0,16870,Pave,No Alley Access,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,4,3,PConc,5,3,4,GLQ,1531.0,Unf,0.0,251.0,1782.0,GasA,5,Y,SBrkr,1782,0,0,1782,1.0,0.0,2,0,3,1,4,7,7,2,4,Attchd,2004.0,3,3.0,932.0,3,3,Y,99,82,0,0,0,0,0,No Fence,None,0,4,2009,WD ,296000
1636,527210060,20,RL,86.0,14157,Pave,No Alley Access,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,4,GLQ,1249.0,Unf,0.0,673.0,1922.0,GasA,5,Y,SBrkr,1922,0,0,1922,1.0,0.0,2,0,3,1,4,8,7,1,4,Attchd,2005.0,3,3.0,676.0,3,3,Y,178,51,0,0,0,0,0,No Fence,None,0,7,2007,WD ,377426
421,528102040,20,RL,96.0,12456,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5,3,4,GLQ,1172.0,Unf,0.0,528.0,1700.0,GasA,5,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,5,7,7,1,4,Attchd,2008.0,3,3.0,786.0,3,3,Y,216,48,0,0,0,0,0,No Fence,None,0,7,2009,WD ,337500
457,528176030,20,RL,100.0,14836,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,5,3,PConc,5,3,4,GLQ,2146.0,Unf,0.0,346.0,2492.0,GasA,5,Y,SBrkr,2492,0,0,2492,1.0,0.0,2,1,2,1,5,8,7,1,5,Attchd,2004.0,3,3.0,949.0,3,3,Y,226,235,0,0,0,0,0,No Fence,None,0,2,2009,WD ,552000
2834,908225180,50,RL,56.0,6956,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,2,Unf,0.0,Unf,0.0,624.0,624.0,GasA,5,Y,SBrkr,624,312,0,936,0.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1948.0,1,1.0,265.0,3,1,Y,0,0,0,0,0,0,0,No Fence,None,0,4,2006,WD ,97900
517,528456240,20,FV,75.0,7862,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,27.0,Unf,0.0,1191.0,1218.0,GasA,5,Y,SBrkr,1218,0,0,1218,0.0,0.0,2,0,2,1,4,4,7,0,0,Attchd,2009.0,3,2.0,676.0,3,3,Y,0,102,0,0,0,0,0,No Fence,None,0,9,2009,New,208300
1566,914467050,60,RL,0.0,11050,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,Unf,0.0,Unf,0.0,910.0,910.0,GasA,5,Y,SBrkr,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1996.0,1,3.0,816.0,3,3,Y,318,32,0,0,0,0,0,No Fence,None,0,9,2008,WD ,213000
1439,907187030,60,RL,57.0,8924,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,Unf,0.0,Unf,0.0,880.0,880.0,GasA,5,Y,SBrkr,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,1998.0,3,2.0,527.0,3,3,Y,120,155,0,0,0,0,0,No Fence,None,0,7,2008,WD ,188000
2577,535177100,20,RL,0.0,9610,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3,3,1,Rec,203.0,Unf,0.0,918.0,1121.0,GasA,5,Y,FuseA,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,7,1,3,Attchd,1958.0,2,2.0,488.0,3,3,Y,80,0,0,0,0,0,0,No Fence,None,0,12,2006,WD ,162000
2241,910205130,50,RM,75.0,13710,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,3,Y,FuseA,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,7,0,0,Attchd,1950.0,1,1.0,282.0,3,3,Y,289,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD ,152000
71,528477080,60,FV,100.0,12552,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,5,Y,SBrkr,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2004.0,2,2.0,678.0,3,3,Y,0,136,0,0,0,0,0,GdWo,None,0,5,2010,WD ,254900
1143,531384030,60,RL,43.0,14565,Pave,No Alley Access,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,3,GLQ,537.0,Unf,0.0,295.0,832.0,GasA,5,Y,SBrkr,832,825,0,1657,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,1994.0,2,2.0,483.0,3,3,Y,144,74,0,0,0,0,0,No Fence,Shed,2000,11,2008,WD ,189000
1021,527302185,20,RL,56.0,18559,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4,3,1,GLQ,1206.0,Rec,186.0,656.0,2048.0,GasA,3,Y,SBrkr,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,7,2,2,Attchd,1978.0,3,2.0,550.0,3,3,Y,200,0,0,0,0,0,0,No Fence,None,0,8,2008,WD ,235000
1416,905479110,190,RL,68.0,10880,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,3,N,SBrkr,1164,0,0,1164,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1950.0,1,1.0,240.0,3,3,Y,0,48,0,0,0,0,0,No Fence,None,0,8,2008,ConLD,125000
35,527453150,120,RL,24.0,2280,Pave,No Alley Access,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,Unf,0.0,Unf,0.0,836.0,836.0,GasA,5,Y,SBrkr,836,0,0,836,0.0,0.0,1,0,2,1,3,4,7,0,0,Attchd,1975.0,1,1.0,308.0,3,3,Y,0,30,0,0,0,0,0,No Fence,None,0,6,2010,WD ,120000
2904,923125030,20,A (agr),125.0,31250,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,3,2,CBlock,0,0,0,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,3,Y,FuseA,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,4,0,0,Attchd,1951.0,1,1.0,270.0,2,3,N,0,0,135,0,0,0,0,No Fence,None,0,5,2006,WD ,81500
2174,908127100,90,RL,81.0,11841,Grvl,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4,3,3,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,3,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,3,1,3,5,7,0,0,No Garage,No Garage,0,0.0,0.0,0,0,Y,0,32,0,0,0,0,0,No Fence,None,0,5,2007,WD ,118500
522,528458160,20,FV,85.0,9187,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5,3,2,GLQ,1121.0,Unf,0.0,645.0,1766.0,GasA,5,Y,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,7,1,4,Attchd,2009.0,3,3.0,478.0,3,3,Y,195,130,0,0,0,0,0,No Fence,None,0,10,2009,New,370878
2211,909275030,90,RH,82.0,6270,Pave,No Alley Access,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,3,N,FuseA,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,7,0,0,2Types,1949.0,1,3.0,871.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,8,2007,WD ,145000
1539,909425010,50,RL,0.0,15660,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3,3,1,BLQ,341.0,Unf,0.0,457.0,798.0,GasA,5,Y,SBrkr,1137,817,0,1954,0.0,1.0,1,1,3,1,4,8,7,2,3,Attchd,1939.0,1,2.0,431.0,3,3,Y,0,119,150,0,0,0,0,No Fence,None,0,5,2008,WD ,311500
2420,528228280,120,RL,43.0,3087,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,GLQ,453.0,Unf,0.0,767.0,1220.0,GasA,5,Y,SBrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,3,2.0,437.0,3,3,Y,100,16,0,0,0,0,0,No Fence,None,0,11,2006,New,210250
2779,907192010,60,RL,95.0,13450,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,700.0,Unf,0.0,216.0,916.0,GasA,5,Y,SBrkr,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,7,0,0,BuiltIn,2002.0,2,2.0,492.0,3,3,Y,146,91,0,0,0,0,0,No Fence,None,0,6,2006,WD ,200000
953,914476020,90,RL,75.0,10125,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,3,Y,SBrkr,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,7,0,0,Attchd,1977.0,1,2.0,539.0,3,3,Y,0,0,0,0,0,0,0,No Fence,None,0,8,2009,COD,126000
658,535377150,70,RL,80.0,8146,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,2,3,1,Unf,0.0,Unf,0.0,405.0,405.0,GasA,4,Y,SBrkr,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1940.0,1,1.0,281.0,3,3,N,0,0,168,0,111,0,0,No Fence,None,0,5,2009,WD ,114000
714,902301060,70,RM,60.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2,3,1,Unf,0.0,Unf,0.0,677.0,677.0,GasA,3,Y,SBrkr,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,7,0,0,Detchd,1974.0,1,2.0,720.0,3,3,N,0,0,160,0,0,0,0,No Fence,None,0,6,2009,WD ,87500
1637,527212060,60,RL,98.0,12328,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,5,3,2,GLQ,986.0,Unf,0.0,163.0,1149.0,GasA,5,Y,SBrkr,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,7,1,4,BuiltIn,2005.0,3,3.0,729.0,3,3,Y,120,32,0,0,0,0,0,No Fence,None,0,7,2007,WD ,349265
538,531369020,20,RL,76.0,10141,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,4,3,PConc,4,3,4,BLQ,516.0,Rec,774.0,222.0,1512.0,GasA,5,Y,SBrkr,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2004.0,2,3.0,845.0,3,3,Y,210,36,0,0,0,0,0,No Fence,None,0,1,2009,WD ,203000
546,531385020,20,RL,65.0,8529,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,20.0,Unf,0.0,1434.0,1454.0,GasA,5,Y,SBrkr,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2001.0,2,2.0,527.0,3,3,Y,290,39,0,0,0,0,0,No Fence,None,0,4,2009,WD ,189000
533,528490070,60,FV,65.0,8127,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,GLQ,410.0,Unf,0.0,402.0,812.0,GasA,5,Y,SBrkr,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2003.0,2,2.0,628.0,3,3,Y,0,45,0,0,0,0,0,No Fence,None,0,3,2009,WD ,209000
